aF1,bF1,cF1,dF1,F2,F3,F4,F5,F6,aF7,bF7,CF7,aF8,bF8,cF8,aF9,bF9,cF9,dF9,af10,bf10,cf10,df10,Label
0.5976488958,0.9053807961,0.9349536118,0.771900211,0.4490208487,1.140814409,1.118906334,1.109677224,2.726581754,0.3074728484,0.2113735629,0.5298553729,0.3074728484,0.2113735629,0.5298553729,2.385736025,1.318346417,0.8195099134,0.4450085676,0.1223024761,0.1384834646,0.1267675124,0.1032959071,Person 12
0.5873898719,0.9021711283,0.921992208,0.752045151,0.4500046559,1.122341244,1.122450104,1.112920531,2.75300301,0.3107836624,0.2478158734,0.5398893789,0.3107836624,0.2478158734,0.5398893789,2.372810677,1.359102904,0.8513472443,0.4399168453,0.1225621667,0.1398543834,0.1282785349,0.1024922026,Person 12
0.5849642583,0.900462727,0.9168341225,0.7446461681,0.4507583107,1.13071737,1.119089608,1.142859878,2.739338593,0.3154920954,0.263601525,0.5457647866,0.3154920954,0.263601525,0.5457647866,2.33655739,1.360596533,0.8480952522,0.4641401476,0.1221404699,0.1392802997,0.1256554679,0.1004489604,Person 12
0.5680254805,0.8466980488,0.9213425289,0.7065033258,0.4625336195,1.021668783,1.113683777,0.7782400884,2.993380934,0.5501149689,0.2822576746,0.7709377511,0.5501149689,0.2822576746,0.7709377511,1.146156733,0.8790458011,0.5287087315,0.1918589506,0.1227227386,0.1466453689,0.1310709123,0.0988886933,Person 13
0.5680254805,0.8466980488,0.9213425289,0.7065033258,0.4625336195,1.021668783,1.113683777,0.7782400884,2.993380934,0.5501149689,0.2822576746,0.7709377511,0.5501149689,0.2822576746,0.7709377511,1.146156733,0.8790458011,0.5287087315,0.1918589506,0.1227227386,0.1466453689,0.1310709123,0.0988886933,Person 13
0.5680254805,0.8466980488,0.9213425289,0.7065033258,0.4625336195,1.021668783,1.113683777,0.7782400884,2.993380934,0.5501149689,0.2822576746,0.7709377511,0.5501149689,0.2822576746,0.7709377511,1.146156733,0.8790458011,0.5287087315,0.1918589506,0.1227227386,0.1466453689,0.1310709123,0.0988886933,Person 13
0.5680254805,0.8466980488,0.9213425289,0.7065033258,0.4625336195,1.021668783,1.113683777,0.7782400884,2.993380934,0.5501149689,0.2822576746,0.7709377511,0.5501149689,0.2822576746,0.7709377511,1.146156733,0.8790458011,0.5287087315,0.1918589506,0.1227227386,0.1466453689,0.1310709123,0.0988886933,Person 13
0.558048929,0.8430859253,0.922305706,0.6934128402,0.4582328038,1.041824664,1.11332583,0.8323854239,2.954453918,0.5505042391,0.2725761743,0.8030286203,0.5505042391,0.2725761743,0.8030286203,1.508348575,1.165465462,0.6938509652,0.2964120851,0.1222751963,0.1462990903,0.1305007429,0.09513664232,Person 13
0.558048929,0.8430859253,0.922305706,0.6934128402,0.4582328038,1.041824664,1.11332583,0.8323854239,2.954453918,0.5505042391,0.2725761743,0.8030286203,0.5505042391,0.2725761743,0.8030286203,1.508348575,1.165465462,0.6938509652,0.2964120851,0.1222751963,0.1462990903,0.1305007429,0.09513664232,Person 13
0.558048929,0.8430859253,0.922305706,0.6934128402,0.4582328038,1.041824664,1.11332583,0.8323854239,2.954453918,0.5505042391,0.2725761743,0.8030286203,0.5505042391,0.2725761743,0.8030286203,1.508348575,1.165465462,0.6938509652,0.2964120851,0.1222751963,0.1462990903,0.1305007429,0.09513664232,Person 13
0.558048929,0.8430859253,0.922305706,0.6934128402,0.4582328038,1.041824664,1.11332583,0.8323854239,2.954453918,0.5505042391,0.2725761743,0.8030286203,0.5505042391,0.2725761743,0.8030286203,1.508348575,1.165465462,0.6938509652,0.2964120851,0.1222751963,0.1462990903,0.1305007429,0.09513664232,Person 13
0.5982917415,0.8954145274,0.973589154,0.7630438384,0.4436281524,1.212538344,1.110062301,0.8661666835,2.637185775,0.3519941169,0.08888865896,0.7086138312,0.3519941169,0.08888865896,0.7086138312,1.400228071,0.8758737638,0.5758359824,0.2123051949,0.1175964999,0.1356807548,0.1248861952,0.09696481393,Person 14
0.59865468,0.901090099,0.9768537353,0.7756246228,0.4433175639,1.21834812,1.109976931,0.8693309307,2.63575892,0.3270447004,0.07653291656,0.6653622555,0.3270447004,0.07653291656,0.6653622555,1.435469417,0.8795558745,0.581874979,0.2237173233,0.1173551308,0.1353603239,0.1251194717,0.09842650012,Person 14
0.6003223792,0.9016717424,0.9751314405,0.769597008,0.4437907343,1.225038908,1.110419765,0.8735145513,2.645486689,0.3262932317,0.08252401548,0.682047011,0.3262932317,0.08252401548,0.682047011,1.438844706,0.8878370727,0.5843033154,0.222958223,0.1173583183,0.1344625577,0.1238794564,0.09706824353,Person 14
0.6042331921,0.9009688425,0.9745586889,0.7626487227,0.442865309,1.213930574,1.108979184,0.8677957259,2.619003944,0.3337352873,0.08573729216,0.7141371987,0.3337352873,0.08573729216,0.7141371987,1.444039166,0.8893999579,0.585824842,0.2184682736,0.1176984911,0.1356578067,0.1249592138,0.09606431114,Person 14
0.5975418709,0.9017902921,0.9774454849,0.771006632,0.4435178437,1.22072564,1.110622113,0.8756159949,2.65190066,0.3227944701,0.07413190517,0.678520704,0.3227944701,0.07413190517,0.678520704,1.462354187,0.8899686172,0.5948954732,0.2287132532,0.1175822287,0.1359365465,0.1251872434,0.09810423186,Person 14
0.5983086588,0.9046181985,0.9820867445,0.7737727553,0.4433618394,1.223072213,1.114018106,0.8813223785,2.648615486,0.3113902412,0.0584808932,0.680076727,0.3113902412,0.0584808932,0.680076727,1.497470329,0.898522244,0.6099775762,0.2363145366,0.1183445948,0.1348669744,0.1249587995,0.09758222083,Person 14
0.6023082699,0.9086900133,0.9804706909,0.7699036035,0.4454661769,1.233633256,1.111768986,0.8841337982,2.663304999,0.2980268528,0.06374175205,0.687270348,0.2980268528,0.06374175205,0.687270348,1.520655431,0.8947404606,0.6061853841,0.2332485063,0.1174222828,0.133328959,0.1246169359,0.09737291308,Person 14
0.6146432922,0.9041566458,0.9853801135,0.7649431342,0.4433244125,1.220987843,1.112122172,0.873986908,2.667662097,0.3310498564,0.05049814234,0.7614052218,0.3310498564,0.05049814234,0.7614052218,1.531672688,0.8988675825,0.610932975,0.2275278841,0.1189842159,0.1351714061,0.1266600397,0.09784073448,Person 14
0.5335102996,0.8719281416,0.9244092528,0.7619006571,0.4448353058,1.145518535,1.129675332,0.9625962852,2.682541864,0.3784429854,0.2233651357,0.4802010283,0.3784429854,0.2233651357,0.4802010283,1.504666159,1.061319015,0.6621324758,0.31882081,0.120926669,0.1440298533,0.1232840159,0.1006445557,Person 15
0.528849394,0.8661942056,0.9187274546,0.7512536189,0.4477616646,1.124727074,1.129278,0.954119723,2.662584569,0.3966439968,0.2409183204,0.4964470473,0.3966439968,0.2409183204,0.4964470473,1.496981718,1.054256342,0.6581777965,0.3149408563,0.1235564533,0.144493788,0.124197675,0.1009184945,Person 15
0.5356921945,0.8708176189,0.9266287371,0.7566927256,0.4492669236,1.132960014,1.129670793,0.960416445,2.666192701,0.3854747258,0.218936725,0.5070818242,0.3854747258,0.218936725,0.5070818242,1.451619953,1.044379751,0.6701348652,0.3183592547,0.1239763312,0.1436404495,0.1253986858,0.1013758667,Person 15
0.5413832646,0.8622992782,0.9230898992,0.7500627273,0.4484351485,1.133102012,1.128438236,0.9591737109,2.66162148,0.4290864775,0.2396580339,0.5391665251,0.4290864775,0.2396580339,0.5391665251,1.424569009,1.036621189,0.6739420225,0.3142406807,0.1232595642,0.1435639885,0.1252984548,0.1014096037,Person 15
0.5319409247,0.8648171962,0.9184351297,0.7424989434,0.4498158981,1.123491794,1.12494608,0.952762832,2.680043222,0.4061052571,0.2450305934,0.528533276,0.4061052571,0.2450305934,0.528533276,1.455749781,1.051689697,0.6790833575,0.3117422839,0.1253788404,0.1448000276,0.1253734777,0.1008152434,Person 15
0.539612368,0.8620348581,0.9274460752,0.7497526506,0.4502817214,1.138369864,1.126475972,0.9404856879,2.707864433,0.4279017318,0.2250274936,0.5511198194,0.4279017318,0.2250274936,0.5511198194,1.379758527,1.014689183,0.6535563363,0.3035559749,0.1239547552,0.1435919422,0.1250715956,0.1009329604,Person 15
0.533651925,0.855249555,0.9125071949,0.7290837653,0.4500586802,1.113098395,1.126053468,0.93324296,2.71033372,0.4500979841,0.2720567472,0.5703506882,0.4500979841,0.2720567472,0.5703506882,1.388533483,1.038509439,0.6528089694,0.2924347001,0.1245206023,0.1437105645,0.1247120931,0.0994882898,Person 15
0.5490810088,0.8626264226,0.9223087947,0.749818114,0.4509499652,1.141970693,1.125735458,0.9379790299,2.722682958,0.4381297616,0.2477829425,0.5501298159,0.4381297616,0.2477829425,0.5501298159,1.354210325,1.003979963,0.6448194371,0.3019848288,0.1213768222,0.1431307322,0.123412399,0.1005067616,Person 15
0.5646505199,0.8779748732,0.9029088454,0.7200330301,0.4425293307,1.069919131,1.150675863,0.8219233822,2.828527871,0.3894530556,0.3098742679,0.5836629467,0.3894530556,0.3098742679,0.5836629467,1.089033605,0.7906474363,0.4188020424,0.1236910746,0.122008784,0.1467809639,0.1277467177,0.09849813157,Person 17
0.5835724945,0.8839030571,0.9027749838,0.7036508091,0.4459380699,1.121892289,1.13863391,0.8504854332,2.829654053,0.3865638643,0.3237266807,0.6630166873,0.3865638643,0.3237266807,0.6630166873,1.311041577,0.8969236453,0.4868081972,0.198781918,0.1194227512,0.1399093241,0.122877889,0.09298258703,Person 17
0.5870265145,0.8925759734,0.9115899233,0.7078766825,0.4494045554,1.111776583,1.145708593,0.8296444852,2.870380298,0.3515765566,0.2893478423,0.6667111817,0.3515765566,0.2893478423,0.6667111817,1.10869485,0.7566487157,0.4107470038,0.1451754391,0.1219600235,0.1405187132,0.1249705907,0.09431835883,Person 17
0.6018144612,0.9014932678,0.9203853658,0.7204924659,0.4459398744,1.111941592,1.141049802,0.8212300388,2.849847191,0.3287077033,0.2656665485,0.667023812,0.3287077033,0.2656665485,0.667023812,1.149691227,0.7657513378,0.4297308635,0.1601353543,0.1224838072,0.1407622607,0.1263501133,0.09705907599,Person 17
0.6018144612,0.9014932678,0.9203853658,0.7204924659,0.4459398744,1.111941592,1.141049802,0.8212300388,2.849847191,0.3287077033,0.2656665485,0.667023812,0.3287077033,0.2656665485,0.667023812,1.149691227,0.7657513378,0.4297308635,0.1601353543,0.1224838072,0.1407622607,0.1263501133,0.09705907599,Person 17
0.5646505199,0.8779748732,0.9029088454,0.7200330301,0.4425293307,1.069919131,1.150675863,0.8219233822,2.828527871,0.3894530556,0.3098742679,0.5836629467,0.3894530556,0.3098742679,0.5836629467,1.089033605,0.7906474363,0.4188020424,0.1236910746,0.122008784,0.1467809639,0.1277467177,0.09849813157,Person 17
0.5835724945,0.8839030571,0.9027749838,0.7036508091,0.4459380699,1.121892289,1.13863391,0.8504854332,2.829654053,0.3865638643,0.3237266807,0.6630166873,0.3865638643,0.3237266807,0.6630166873,1.311041577,0.8969236453,0.4868081972,0.198781918,0.1194227512,0.1399093241,0.122877889,0.09298258703,Person 17
0.5870265145,0.8925759734,0.9115899233,0.7078766825,0.4494045554,1.111776583,1.145708593,0.8296444852,2.870380298,0.3515765566,0.2893478423,0.6667111817,0.3515765566,0.2893478423,0.6667111817,1.10869485,0.7566487157,0.4107470038,0.1451754391,0.1219600235,0.1405187132,0.1249705907,0.09431835883,Person 17
0.590880424,0.9038684118,0.9410477057,0.7980279076,0.4485667701,1.142043561,1.140052559,0.9819245293,2.722164417,0.307141462,0.1883532168,0.4569497989,0.307141462,0.1883532168,0.4569497989,1.350539921,0.9611310985,0.6470680659,0.3571232417,0.1243131552,0.1380633008,0.1261796527,0.10574158,Person 18
0.6000485759,0.9181179192,0.942809527,0.8069202427,0.4476591697,1.150103963,1.139408619,0.9729840855,2.719369579,0.2574346838,0.1798050462,0.4272316312,0.2574346838,0.1798050462,0.4272316312,1.346699216,0.9547951109,0.6287734781,0.3624772538,0.1255755882,0.1373623455,0.1250998133,0.1052906656,Person 18
0.5900796096,0.9072440781,0.9388411194,0.8031587498,0.4483277861,1.15236459,1.138942533,0.9773595809,2.701055204,0.2924536987,0.1928301769,0.4277981398,0.2924536987,0.1928301769,0.4277981398,1.340449212,0.9467830049,0.6242537478,0.3607083326,0.1236288038,0.1373806242,0.1246381783,0.1050264792,Person 18
0.5869392035,0.8987260062,0.9347285766,0.7998579675,0.4496527442,1.135865753,1.138467387,0.9677258855,2.69859462,0.3248180903,0.2093463317,0.4325731811,0.3248180903,0.2093463317,0.4325731811,1.308394958,0.9516478054,0.6161103317,0.3567148234,0.1232118511,0.1386779322,0.1249343365,0.104699979,Person 18
0.5884378785,0.9071340135,0.9317576033,0.8032896323,0.4474937139,1.148995181,1.137337483,0.969031131,2.709818115,0.2913935133,0.214129979,0.4031048919,0.2913935133,0.214129979,0.4031048919,1.332969835,0.9574855864,0.6152561523,0.3571685694,0.1235807617,0.1377422774,0.1240687694,0.1052504749,Person 18
0.5839394297,0.902449439,0.9367281274,0.8014207332,0.4482230994,1.13091829,1.139454844,0.9594303726,2.70324966,0.3062715712,0.1986495582,0.424813633,0.3062715712,0.1986495582,0.424813633,1.299772218,0.9482315946,0.6097533541,0.3522593881,0.1248823989,0.1387027025,0.1253545031,0.1055776449,Person 18
0.5768146053,0.9017021665,0.9307756276,0.7945689947,0.4483236282,1.109305969,1.141175106,0.9526784354,2.691491699,0.3025595474,0.2130717844,0.4192423754,0.3025595474,0.2130717844,0.4192423754,1.304172504,0.9501141443,0.6064860077,0.3507671752,0.126970898,0.1406736604,0.1263545031,0.1053620319,Person 18
0.5832374356,0.9060230366,0.9383112202,0.7970136521,0.447391532,1.12742285,1.136737587,0.9509162967,2.726615398,0.2911436044,0.1911137906,0.4377443346,0.2911436044,0.1911137906,0.4377443346,1.305365829,0.9519250034,0.6035806111,0.3475278729,0.1249442847,0.1394100727,0.1259308138,0.1045295265,Person 18
0.5951089603,0.8856053772,0.9387730846,0.7817933158,0.4434193825,1.1734896,1.13786821,0.9524738344,2.851303337,0.3937901335,0.210766508,0.540384527,0.3937901335,0.210766508,0.540384527,1.361081046,0.9753543606,0.6273231877,0.303569774,0.1197364165,0.1358258454,0.1228205606,0.1029438624,Person 19
0.6026036483,0.8849574891,0.9373433899,0.7926531484,0.4430529128,1.173029337,1.138106601,0.9470679395,2.856328399,0.4074409281,0.2219081204,0.5124429725,0.4074409281,0.2219081204,0.5124429725,1.33510923,0.9735509945,0.6241560735,0.3050273421,0.1197655717,0.135497736,0.12210105,0.1042566532,Person 19
0.5998463302,0.8874878394,0.9321743975,0.7865251931,0.4449545527,1.167504302,1.13574719,0.9531546458,2.855342507,0.3911541172,0.2357990775,0.5063566967,0.3911541172,0.2357990775,0.5063566967,1.338216814,0.9663510138,0.6206625887,0.3061370847,0.1202514197,0.1345314655,0.1219226333,0.1039292555,Person 19
0.5994859879,0.8886976353,0.9403989322,0.7968682253,0.4442981576,1.1618797,1.137992389,0.940967778,2.852103009,0.384847449,0.2060811462,0.4962825951,0.384847449,0.2060811462,0.4962825951,1.329538376,0.9480954835,0.6145672931,0.2958373718,0.1205084754,0.1347500229,0.1240450326,0.1057756455,Person 19
0.6091053464,0.8935716407,0.9405307625,0.801376997,0.442625937,1.178658044,1.133607681,0.9430955841,2.834338771,0.374133461,0.2090554793,0.4891748802,0.374133461,0.2090554793,0.4891748802,1.312422795,0.9378170442,0.6087821211,0.2982050982,0.1212971177,0.1348264484,0.1232778453,0.1058019065,Person 19
0.6117712856,0.887072453,0.9483518057,0.8098187952,0.4430911957,1.184290294,1.129233027,0.9418319019,2.822474518,0.4101963971,0.187606158,0.5032053144,0.4101963971,0.187606158,0.5032053144,1.287654276,0.9291200973,0.6105022442,0.2998487991,0.1200995524,0.1338770582,0.1236385584,0.1066481624,Person 19
0.6136033837,0.8866189103,0.9456334404,0.7990100748,0.4428097542,1.170512662,1.132558455,0.9365943699,2.828979305,0.4152917274,0.1991335815,0.5370513808,0.4152917274,0.1991335815,0.5370513808,1.282376928,0.9308544571,0.6118213035,0.2912816127,0.1205337531,0.1345574118,0.1237037457,0.1053466465,Person 19
0.6138705595,0.8878439036,0.939402498,0.8000011892,0.4442610783,1.178225767,1.130224916,0.9434542458,2.851687443,0.4093686442,0.2211802836,0.5088134005,0.4093686442,0.2211802836,0.5088134005,1.289898977,0.9384351811,0.6141300243,0.3039926711,0.1214418653,0.1346560843,0.1231271911,0.1057838853,Person 19
0.584157232,0.8490706497,0.924533197,0.695661368,0.4491076694,1.173761137,1.129609093,0.9065323136,2.725860849,0.5697308639,0.284873464,0.8639495539,0.5697308639,0.284873464,0.8639495539,1.2319627,0.9574251243,0.6530741845,0.289828052,0.1128485714,0.1382982163,0.1206215408,0.09036642818,Person 20
0.59287284,0.8630428842,0.9203324302,0.7046513423,0.448960998,1.182829048,1.132373521,0.901932467,2.73042086,0.5069293161,0.2948793603,0.7983160697,0.5069293161,0.2948793603,0.7983160697,1.268684406,0.9578082367,0.6484211078,0.2947477236,0.1123479556,0.1360506976,0.1191491782,0.09072491585,Person 20
0.5992216614,0.8686371163,0.9229479718,0.6833776513,0.4495421161,1.181845327,1.132886475,0.9067565429,2.716219653,0.487584811,0.2859970605,0.8892226343,0.487584811,0.2859970605,0.8892226343,1.272219007,0.9557673603,0.6582877819,0.2783851793,0.1147646327,0.1359444065,0.1206086068,0.08797600223,Person 20
0.599347958,0.8726276361,0.9242672216,0.6852809698,0.4486290718,1.190556493,1.130345857,0.9064537739,2.709754736,0.4660879463,0.2771255401,0.8745116119,0.4660879463,0.2771255401,0.8745116119,1.28645261,0.9488941812,0.6520178411,0.2752372323,0.1141113704,0.1359721288,0.1208018887,0.08885918507,Person 20
0.6060528805,0.8764404013,0.9322109116,0.6860104305,0.4507799994,1.195161789,1.132232439,0.9074438269,2.709818781,0.4569722683,0.2507108618,0.9105467604,0.4569722683,0.2507108618,0.9105467604,1.279693172,0.9395798581,0.6550680273,0.2774339079,0.1141167241,0.1356208104,0.1211974246,0.08797548599,Person 20
0.5879539483,0.8679126856,0.9199230421,0.6782777081,0.4520130664,1.170434839,1.132354966,0.9079109278,2.71338304,0.4718099377,0.286031287,0.8631462491,0.4718099377,0.286031287,0.8631462491,1.270741502,0.9430698151,0.6477765737,0.2763607428,0.1161295833,0.1381229272,0.121859567,0.08849494233,Person 20
0.5982215592,0.8713879265,0.9355111986,0.6927199917,0.4482296833,1.187716106,1.13244184,0.9053650861,2.716899,0.470819577,0.2360788482,0.8888034401,0.470819577,0.2360788482,0.8888034401,1.26740276,0.9258997277,0.6570065814,0.2784751915,0.1151846429,0.1365356731,0.1221089104,0.09003218938,Person 20
0.589377893,0.8673901028,0.9307754912,0.6890469606,0.4508194939,1.16996078,1.129286029,0.9049154986,2.697366483,0.4769930691,0.2489980885,0.8694889005,0.4769930691,0.2489980885,0.8694889005,1.262890205,0.9283857079,0.654207764,0.275717952,0.1170842148,0.1377901165,0.122778746,0.08996862879,Person 20
0.5652773322,0.9136573976,0.9306690465,0.7335521944,0.4339573041,1.117415637,1.158211999,0.9077324095,2.678989346,0.2478402496,0.1990095311,0.5658097913,0.2478402496,0.1990095311,0.5658097913,1.451094143,0.872992841,0.5479138017,0.2291947713,0.1222008003,0.1393337572,0.1280005125,0.09984223662,Person 21
0.5739113517,0.9247751541,0.935478636,0.7398126325,0.4331864965,1.137504464,1.151055714,0.9179732727,2.719151256,0.2143989929,0.1838929054,0.5576693924,0.2143989929,0.1838929054,0.5576693924,1.525816671,0.9104707118,0.5877699976,0.2504163089,0.1218776022,0.1386873111,0.1270631548,0.09975438809,Person 21
0.5684214917,0.912705305,0.9180193032,0.7292880213,0.4344404242,1.105013853,1.152021152,0.9173572447,2.709592547,0.2535544559,0.2381195212,0.5481851734,0.2535544559,0.2381195212,0.5481851734,1.578768733,0.9443634614,0.5850335674,0.2526169833,0.122195466,0.1401229322,0.126917743,0.1001921686,Person 21
0.5886544595,0.9248835404,0.9252219343,0.7295600284,0.433569945,1.128149726,1.149703095,0.9157354309,2.718406691,0.2234085744,0.2224021359,0.5819303473,0.2234085744,0.2224021359,0.5819303473,1.60885403,0.9459394173,0.5945866578,0.2563229372,0.1227720413,0.1399876084,0.1256941593,0.09814329662,Person 21
0.581574111,0.9248656413,0.9194272303,0.7397335372,0.4359384398,1.129513846,1.15158547,0.9271030592,2.737470751,0.2188645861,0.234706547,0.5234434214,0.2188645861,0.234706547,0.5234434214,1.643253899,0.9676507109,0.6085020703,0.2731360068,0.1223216635,0.1384316841,0.1247427874,0.1000495161,Person 21
